Area;Centroid_1;Centroid_2;Perimeter;Circularity;Eccentricity;Solidity;MinorAxisLength;MajorAxisLength;Concentration;Time;Enumeration;rare
1054;382.0759013;1324.003795;119.555;0.879803064;0.404640439;0.971428571;35.07459045;38.35485619;1000;-3;21;n
1212;396.5;1117.036304;133.879;0.811224018;0.351626568;0.946875;38.61556746;41.24976285;1000;-3;22;n
1480;402.9378378;217.2486486;147.921;0.815000192;0.388147666;0.945686901;42.30083786;45.89948634;1000;-3;23;n
1099;479.2675159;674.8152866;134.326;0.730814073;0.275986386;0.936913896;37.21334722;38.71705795;1000;-3;24;n
1272;498.0212264;938.7625786;143.514;0.743189759;0.24613603;0.949962659;39.67865252;40.93810117;1000;-3;25;n
1096;502.0191606;1576.665146;125.501;0.832244339;0.376421978;0.95971979;36.01177808;38.87078987;1000;-3;26;n
1449;517.594893;494.5148378;155.531;0.723226638;0.237003096;0.92765685;43.25280584;44.52126591;1000;-3;27;n
1117;561.4556849;1697.06983;122.598;0.887807765;0.240697796;0.967937608;37.18746471;38.31388888;1000;-3;28;n
1373;570.8142753;1594.479243;141.818;0.821081905;0.250011829;0.935286104;41.84896506;43.22156161;1000;-3;29;n
1432;609.3184358;412.6159218;157.971;0.693256434;0.380558125;0.939632546;41.53024228;44.90935692;1000;-3;30;n
1466;634.0020464;308.1623465;162.246;0.673500594;0.462710582;0.923755514;41.36012853;46.65503661;1000;-3;31;n
1262;641.6442155;791.0998415;136.095;0.818017218;0.167774242;0.967049808;39.85051979;40.42350508;1000;-3;32;n
1321;649.006813;49.95533687;137.898;0.834508168;0.312299449;0.959331881;40.02048196;42.12754538;1000;-3;33;n
1479;688.9803922;334.6511156;151.114;0.781081229;0.360602116;0.940839695;42.66299901;45.7404268;1000;-3;34;n
1245;729.9092369;1390.139759;132.952;0.844702652;0.185856017;0.946768061;40.11484781;40.82616245;1000;-3;35;n
1397;741.6621331;336.662849;144.043;0.810366669;0.447645453;0.947761194;40.55630353;45.35428164;1000;-3;36;n
1197;775.1520468;974.6148705;127.114;0.886566376;0.308448092;0.963768116;38.13129253;40.0858305;1000;-3;37;n
1298;802.3281972;238.6949153;137.964;0.819211617;0.365840898;0.937861272;39.9641503;42.94092664;1000;-3;38;n
1784;834.1608744;1696.551009;162.278;0.819277108;0.448642641;0.941921859;45.87504442;51.33094713;1000;-3;39;n
3146;887.9227591;366.0610299;300.037;0.430102054;0.840565634;0.863811093;49.60779501;91.57634373;1000;-3;40;n
1156;876.083045;1576.558824;134.846;0.762935146;0.553420175;0.94521668;35.07107181;42.10706961;1000;-3;41;n
1415;877.1674912;704.1696113;146.136;0.797952534;0.367077165;0.947121821;41.38634826;44.49233627;1000;-3;42;n
1521;880.426693;1138.35503;156.894;0.746287063;0.229579259;0.930844553;44.14165985;45.35304098;1000;-3;43;n
1235;909.5684211;436.5959514;135.913;0.802612921;0.189800917;0.94708589;39.84174;40.57936752;1000;-3;44;n
1420;945.078169;31.23380282;154.761;0.715681328;0.321285453;0.93175853;41.89961014;44.245395;1000;-3;45;n
1027;976.4810127;1670.326193;122.143;0.822214208;0.426200015;0.960710945;34.44090316;38.07185581;1000;-3;46;n
1424;981.6629213;555.0575843;148.07;0.782617722;0.379063455;0.944297082;41.92235801;45.30331345;1000;-3;47;n
1636;984.7658924;734.1399756;156.745;0.804209259;0.343452925;0.939689833;44.94362422;47.85462625;1000;-3;48;n
1355;1025.709963;1150.709963;150.336;0.722868337;0.76884637;0.935773481;33.69722966;52.69856405;1000;-3;49;n
1336;1094.223054;1883.79491;139.767;0.822052657;0.31065744;0.953604568;40.44202934;42.54718141;1000;-3;50;n
1190;1219.47479;77.21932773;141.934;0.710506603;0.341279239;0.952;37.80899202;40.22395984;1000;-3;51;n
1109;1221.18936;1033.693417;126.055;0.834909284;0.249406881;0.951114923;37.49778573;38.72142994;1000;-3;52;n
1121;1245.055308;897.867975;130.67;0.786734141;0.275746551;0.965546942;37.10706331;38.60371474;1000;-3;53;n
1453;1257.330351;136.485203;173.479;0.585319244;0.222782705;0.938024532;43.05853599;44.16857498;1000;-3;54;n
1459;1299.865661;1223.021247;142.835;0.860396651;0.482260743;0.952971914;40.91221833;46.70196747;1000;-3;55;n
1293;1334.860789;421.358082;143.795;0.752572699;0.281570077;0.942419825;40.44198261;42.14723148;1000;-3;56;n
1377;1342.908497;1203.641249;140.991;0.832950909;0.348771406;0.948347107;41.09302714;43.84622713;1000;-3;57;n
1633;1381.579302;369.6399265;166.729;0.71114743;0.459147611;0.943385326;43.63452027;49.11806111;1000;-3;58;n
1015;1397.968473;941.0482759;115.08;0.912603846;0.399205285;0.973154362;34.45777458;37.58230868;1000;-3;59;n
1591;1440.260842;275.3174104;164.024;0.715461484;0.33273481;0.933685446;44.58776872;47.28186891;1000;-3;60;n
1052;1447.775665;69.32319392;130.331;0.742064082;0.294636867;0.935111111;36.45128976;38.14455354;1000;-3;61;n
1280;1451.134375;324.6460938;147.202;0.711623015;0.232727333;0.928208847;40.33529584;41.47409042;1000;-3;62;n
1617;1458.98825;1207.66914;153.983;0.823060111;0.399301744;0.944509346;44.24686488;48.26125717;1000;-3;63;n
1362;1458.842878;1064.879589;145.118;0.778648348;0.348581447;0.943866944;41.11113772;43.86224371;1000;-3;64;n
1421;1465.059113;1689.507389;141.04;0.858982478;0.289512743;0.937953795;42.44130774;44.3402147;1000;-3;65;n
1463;1471.880383;381.4101162;158.747;0.70149034;0.41630287;0.939627489;42.07618812;46.27693014;1000;-3;66;n
1455;1491.050172;91.97182131;149.981;0.779819893;0.277864255;0.947265625;42.78804025;44.54209228;1000;-3;67;n
1335;1508.68839;766.4104869;144.01;0.774749306;0.239736246;0.950177936;41.14868179;42.38470207;1000;-3;68;n
1357;1521.313191;572.7531319;144.258;0.784868944;0.293620552;0.943015983;41.23466056;43.13600719;1000;-3;69;n
1055;1545.698578;442.7194313;118.718;0.892776766;0.470263121;0.964351005;34.47193645;39.06052214;1000;-3;70;n
1650;1558.100606;1227.938182;156.457;0.814021158;0.410663881;0.950460829;44.13465167;48.40457381;1000;-3;71;n
1247;1646.182839;1171.759423;136.806;0.800102179;0.328849196;0.938299473;39.30821382;41.62319403;1000;-3;72;n
1155;1686.109091;596.3896104;132.059;0.79402588;0.335071245;0.932956381;37.98599436;40.31658341;1000;-3;73;n
1654;1718.377872;1256.17896;157.994;0.800501975;0.569376406;0.940306993;42.40453886;51.58220158;1000;-3;74;n
1091;1714.966086;237.2648946;124.31;0.844003176;0.457673976;0.96123348;35.20107392;39.59091058;1000;-3;75;n
1231;1731.5987;1783.658814;134.879;0.812045083;0.273583941;0.93328279;39.55801792;41.12709339;1000;-3;76;n
2021;1763.180604;397.698664;243.378;0.417900889;0.835859731;0.812952534;41.40030398;75.41820845;1000;-3;77;n
1565;1787.723962;1191.373163;155.1;0.785385566;0.449073176;0.93937575;42.86750319;47.97732953;1000;-3;78;n
1356;1819.076696;763.9100295;141.884;0.810177645;0.266591855;0.950911641;41.44179379;42.99790893;1000;-3;79;n
1371;1825.030635;1014.644055;142.596;0.811155535;0.316313409;0.938398357;41.34759007;43.58549857;1000;-3;80;n
1619;1832.386041;1632.273008;157.142;0.791915013;0.720657982;0.93314121;38.18391136;55.07633124;1000;-3;81;n
1297;1827.050887;439.3623747;138.915;0.80765717;0.249219714;0.937138728;40.65167945;41.97615429;1000;-3;82;n
1226;1841.047308;27.73491028;134.987;0.807482577;0.48402385;0.942352037;37.70336873;43.08686552;1000;-3;83;n
1065;1861.014085;62.54084507;132.068;0.732056267;0.376675255;0.9375;36.08790751;38.9572923;1000;-3;84;n
1200;1883.04;128.6125;139.171;0.74456814;0.231396724;0.92095165;39.47744283;40.57877205;1000;-3;85;n
1292;1883.635449;725.5897833;141.81;0.772727547;0.314926216;0.928828181;40.05180115;42.19905107;1000;-3;86;n
1495;1889.282943;1786.905686;149.683;0.80438611;0.553592481;0.944409349;40.3962162;48.50721962;1000;-3;87;n
1442;1895.916089;655.3148405;152.14;0.751510704;0.468982436;0.92733119;41.02685281;46.45211139;1000;-3;88;n
